,"Numberrange","TestNumber","Currency","maxdailyminutes","WeeklyRate","DailyRate","MonthlyRate"
,"Liberia LT11","231886384912","USD","3000","0.14000","0.00000","0.17000"
,"Liberia LT2","2313386984","USD","3000","0.14000","0.00000","0.17000"
,"Liberia LT3","23150102887","USD","3000","0.14000","0.00000","0.17000"
,"Liberia LT4","23152857881","USD","3000","0.14000","0.00000","0.17000"
,"Liberia LT5","23154065860","USD","3000","0.14000","0.00000","0.17000"
,"Liberia LT6","231555074881","USD","3000","0.14000","0.00000","0.17000"
,"Liberia LT7","23157562887","USD","3000","0.14000","0.00000","0.17000"
,"Liberia LT8","23159992985","USD","3000","0.14000","0.00000","0.17000"
,"Liberia LT9","23170440861","USD","3000","0.14000","0.00000","0.17000"
,"Liberia P15","231332400951","EURO","3000","0.10000","0.00000","0.12000"
,"Liberia P16","231889960078","EURO","3000","0.09000","0.00000","0.11000"
,"Liberia P17","231889961054","EURO","3000","0.09000","0.00000","0.11000"
,"Liberia P18","231889962053","EURO","3000","0.09000","0.00000","0.11000"
,"Liberia P19","231889963054","EURO","3000","0.09000","0.00000","0.11000"
,"Liberia P20","231889964044","EURO","3000","0.09000","0.00000","0.11000"
,"Liberia P21","231889965044","EURO","3000","0.09000","0.00000","0.11000"
,"Liberia P22","231889966052","EURO","3000","0.09000","0.00000","0.11000"
,"Liberia P23","231889967053","EURO","3000","0.09000","0.00000","0.11000"
,"Liberia P24","231889968042","EURO","3000","0.09000","0.00000","0.11000"
,"Liberia P25","231889969053","EURO","3000","0.09000","0.00000","0.11000"
,"Liberia P26","231886232017","EURO","3000","0.08000","0.00000","0.10000"
,"Liberia P27","231770002594","EURO","3000","0.14000","0.00000","0.16000"
,"Liberia T1","231332580287","USD","5000","0.14000","0.00000","0.17000"
,"Liberia T10","231332590176","USD","20000","0.14000","0.00000","0.17000"
,"Liberia T11","231332572031","USD","10000","0.14000","0.00000","0.17000"
,"Liberia T12","231332553177","USD","5000","0.14000","0.00000","0.17000"
,"Liberia T13","231332563198","USD","5000","0.14000","0.00000","0.17000"
,"Liberia T14","231332578094","USD","3000","0.14000","0.00000","0.17000"
,"Liberia T15","231332554035","USD","3000","0.14000","0.00000","0.17000"
,"Liberia T18","231332241005","USD","5000","0.14000","0.00000","0.17000"
,"Liberia T19","231332507026","USD","3000","0.14000","0.00000","0.17000"
,"Liberia T2","231332501062","USD","5000","0.14000","0.00000","0.17000"
,"Liberia T20","231332261104","USD","3000","0.14000","0.00000","0.17000"
,"Liberia T23","231332250009","USD","3000","0.14000","0.00000","0.17000"
,"Libya AV3","218925843056","USD","3000","0.08000","0.00000","0.09500"
,"Libya LT1","218945471984","USD","3000","0.10000","0.00000","0.11500"
,"Lithuania CT1","37070620600","USD","3000","0.14000","0.00000","0.17000"
,"Lithuania CT5","37070620630","USD","3000","0.14000","0.00000","0.17000"
,"Lithuania CT6","37070620640","USD","3000","0.14000","0.00000","0.17000"
,"Lithuania CT7","37034379090","USD","3000","0.14000","0.00000","0.17000"
,"Lithuania FT1","37052173800","USD","3000","0.17000","0.00000","0.19000"
,"Lithuania FT10","37070084700","USD","3000","0.17000","0.00000","0.19000"
,"Lithuania FT11","37070085480","USD","3000","0.17000","0.00000","0.19000"
,"Lithuania FT12","37070086600","USD","3000","0.17000","0.00000","0.19000"
,"Lithuania FT13","37070087400","USD","3000","0.17000","0.00000","0.19000"
,"Lithuania FT14","37066810600","USD","3000","0.17000","0.00000","0.19000"
,"Lithuania FT2","37066400950","USD","3000","0.17000","0.00000","0.19000"
,"Lithuania FT3","37066541757","USD","3000","0.12000","0.00000","0.14000"
,"Lithuania FT4","37066658740","USD","3000","0.12000","0.00000","0.14000"
,"Lithuania FT5","37066723941","USD","3000","0.12000","0.00000","0.15000"
,"Lithuania FT6","37066810590","USD","3000","0.17000","0.00000","0.19000"
,"Lithuania FT7","37066819510","USD","3000","0.17000","0.00000","0.19000"
,"Lithuania FT8","37068005841","USD","3000","0.11000","0.00000","0.13000"
,"Lithuania FT9","37070082900","USD","3000","0.17000","0.00000","0.19000"
,"Lithuania LT1","37066871843","USD","3000","0.16000","0.00000","0.18500"
,"Lithuania LT2","37068001813","USD","3000","0.16000","0.00000","0.18500"
,"Lithuania LT3","37069894911","USD","3000","0.16000","0.00000","0.18500"
,"Lithuania P100","37066633847","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P101","37066634192","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P102","37066635012","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P103","37066636100","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P104","37066637071","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P105","37066638089","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P106","37066639085","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P108","37066641082","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P109","37066642024","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P110","37066643007","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P111","37066650263","EURO","3000","0.12000","0.00000","0.14000"
,"Lithuania P112","37066812099","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P113","37066813451","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P114","37069758260","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P115","37069798212","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P116","37069950947","EURO","3000","0.12000","0.00000","0.15000"
,"Lithuania P117","37068901041","EURO","3000","0.10000","0.00000","0.12000"
,"Lithuania P118","37069910194","EURO","3000","0.12000","0.00000","0.15000"
,"Lithuania P119","37061910083","EURO","3000","0.12000","0.00000","0.15000"
,"Lithuania P120","37066634207","EURO","3000","0.13000","0.00000","0.15000"
,"Lithuania P121","37066872110","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P122","37068100242","EURO","3000","0.10000","0.00000","0.12000"
,"Lithuania P123","37066965734","EURO","3000","0.12000","0.00000","0.15000"
,"Lithuania P124","37069690330","EURO","3000","0.12000","0.00000","0.15000"
,"Lithuania P125","37069640002","EURO","3000","0.12000","0.00000","0.15000"
,"Lithuania P126","37069934864","EURO","3000","0.12000","0.00000","0.15000"
,"Lithuania P127","37069933046","EURO","3000","0.12000","0.00000","0.15000"
,"Lithuania P128","37066304193","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P129","37066306265","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P130","37066866025","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P59","37068826787","EURO","3000","0.13000","0.00000","0.15000"
,"Lithuania P64","37046203276","EURO","3000","0.16000","0.00000","0.18500"
,"Lithuania P65","37046203510","EURO","3000","0.12000","0.00000","0.14000"
,"Lithuania P66","37066301270","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P67","37066302087","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P68","37066302303","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P69","37066303061","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P70","37066304075","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P71","37066306086","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P72","37066308219","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P73","37066309045","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P74","37066310130","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P75","37066401050","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P76","37066410270","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P77","37066412062","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P78","37066420070","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P79","37066434151","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P80","37066440052","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P81","37066456051","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P82","37066460003","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P83","37066470000","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P84","37066866200","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P85","37066968429","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P86","37069757883","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P87","37066813574","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P88","37066818095","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P89","37066872380","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P90","37066898158","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P91","37066958154","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P92","37066962244","EURO","3000","0.13000","0.00000","0.15500"
,"Lithuania P93","37070511025","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P94","37070511100","EURO","3000","0.17000","0.00000","0.19000"
,"Lithuania P95","37041200952","EURO","3000","0.18000","0.00000","0.20000"
,"Lithuania P96","37041431137","EURO","3000","0.18000","0.00000","0.20000"
,"Luxemburg FT1","35290131632","USD","3000","0.09000","0.00000","0.11000"
,"Macedonia AV1","38970701785","USD","3000","0.08000","0.00000","0.10000"
,"Macedonia AV10","38971583430","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV11","38977039035","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV12","38943420136","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV13","38945258736","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV14","38947268030","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV15","38948432931","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV16","38970003236","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV17","38973400900","USD","6000","0.11000","0.00000","0.13000"
,"Macedonia AV18","38979231208","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV2","38977036259","USD","3000","0.08000","0.00000","0.10000"
,"Macedonia AV3","38972886634","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV4","38977723430","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV5","38978668635","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV6","38972782940","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV7","38970001235","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV8","38970513835","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia AV9","38971475933","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia FT1","38973750370","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia FT2","38973751100","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia FT3","38973752100","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia FT4","38973753100","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia FT5","38973754100","USD","3000","0.11000","0.00000","0.13000"
,"Macedonia LT1","38970200991","USD","3000","0.13000","0.00000","0.15000"
,"Macedonia LT2","38972594813","USD","3000","0.13000","0.00000","0.15000"
,"Macedonia LT3","389732664924","USD","3000","0.13000","0.00000","0.15000"
,"Macedonia LT4","38977818982","USD","3000","0.13000","0.00000","0.15000"
,"Macedonia P1","38971880003","EURO","3000","0.11000","0.00000","0.13000"
,"Madagascar AV1","261327573100","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV10","261327229300","USD","20000","0.18000","0.00000","0.20000"
,"Madagascar AV11","261321351758","USD","5000","0.18000","0.00000","0.20000"
,"Madagascar AV12","261325167226","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV13","261325009160","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV14","261331861400","USD","6000","0.18000","0.00000","0.20000"
,"Madagascar AV15","261324587084","USD","10000","0.18000","0.00000","0.20000"
,"Madagascar AV16","261202261101","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV17","261320426001","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV18","261324043402","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV19","261324140305","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV2","261335064504","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV20","261324507305","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV21","261348468030","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV22","261345976330","USD","3000","0.14000","0.00000","0.17000"
,"Madagascar AV23","261341991035","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV24","261398809539","USD","8000","0.18000","0.00000","0.20000"
,"Madagascar AV25","261398008407","USD","8000","0.18000","0.00000","0.20000"
,"Madagascar AV26","261202226933","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV27","261320205335","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV28","261349901730","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV29","261320270033","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV3","261321001508","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV30","261324120339","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV31","261326188751","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV32","261332901737","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV33","22238620463","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV34","22233983448","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV35","22237009243","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV36","22237055549","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV37","22237484747","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV38","22233334712","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV39","22232722466","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV40","22231321515","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV41","22238713660","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV42","22238712767","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV43","22227092517","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV44","22233986942","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV45","22233983841","USD","3000","0.14000","0.00000","0.16000"
,"Madagascar AV6","261202253840","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV7","261202255006","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV8","261202255200","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar AV9","261329222952","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT01","261326053872","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT02","261326053331","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT03","261326053091","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT04","261329926954","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT11","261341089973","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT12","261341115194","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT13","261341469172","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT14","261341469219","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT15","261344161991","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT17","261344558221","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT18","261337023612","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT19","261345165047","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT22","261341347392","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT24","261345346813","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT25","261344568736","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT26","261336126901","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT28","261202222651","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT29","261328303874","USD","7000","0.18000","0.00000","0.20000"
,"Madagascar CT5","261328303484","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT6","261331860496","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT8","261320411986","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar CT9","261340021471","USD","3000","0.18000","0.00000","0.20000"
,"Madagascar FT1","261330976641","USD","3000","0.16000","0.00000","0.18500"
,"Madagascar FT2","261337916630","USD","3000","0.16000","0.00000","0.18500"
,"Madagascar LT1","261202633902","USD","3000","0.19000","0.00000","0.22000"
,"Madagascar LT2","261225007738","USD","3000","0.19000","0.00000","0.22000"
,"Madagascar LT3","261327558977","USD","3000","0.19000","0.00000","0.22000"
,"Madagascar LT4","261332902975","USD","3000","0.19000","0.00000","0.22000"
,"Madagascar LT5","261345716981","USD","3000","0.19000","0.00000","0.22000"
,"Madagascar LT6","261390809895","USD","3000","0.19000","0.00000","0.22000"
,"Madagascar ST1","261209578200","USD","3000","0.24000","0.00000","0.27000"
,"Madagascar T1","2610349814221","USD","10000","0.23000","0.00000","0.26000"
,"Madagascar T2","261349053639","USD","5000","0.23000","0.00000","0.26000"
,"Malawi AV1","265999353304","USD","3000","0.11000","0.00000","0.13000"
,"Malawi AV2","265881929905","USD","8000","0.11000","0.00000","0.13000"
,"Malawi AV3","265883500300","USD","6000","0.11000","0.00000","0.13000"
,"Malawi AV4","26588234513","USD","3000","0.11000","0.00000","0.13000"
,"Malawi FT1","265993545730","USD","3000","0.10000","0.00000","0.12000"
,"Malawi FT2","265999435630","USD","3000","0.10000","0.00000","0.12000"
,"Malawi LT1","265881058927","USD","3000","0.14000","0.00000","0.16000"
,"Malawi LT2","265991928984","USD","3000","0.14000","0.00000","0.16000"
,"Malawi P1","265995299710","EURO","3000","0.08000","0.00000","0.10000"
,"Maldives AV1","9609744094","USD","3000","0.20000","0.00000","0.22000"
,"Maldives AV10","9608008803","USD","3000","0.20000","0.00000","0.22000"
,"Maldives AV11","9606501101","USD","6000","0.20000","0.00000","0.22000"
,"Maldives AV12","9606891204","USD","3000","0.20000","0.00000","0.22000"
,"Maldives AV13","9609155050","USD","3000","0.20000","0.00000","0.22000"
