,"Range Name","Did","Buying Rate","Selling Rate","Currency","Test Number","Minimum Call Duration","perclilimit","Max Daily Minutes","IVR","Routing"
,"Equatorial Guinea T3","240351090038","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Morocco AV19","212604807635","0.13000","0.09000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Madagascar AV3","261321001508","0.15000","0.11000","USD","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Chad CT62","23592887837","0.21000","0.15000","USD","0","","3000","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Eq Guinea T2","24036597111","0.24500","0.18000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Macedonia ET1","38978221973","0.16000","0.12000","USD","0","","0","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Gabon AT10","2410338396","0.16000","0.09000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AV1","17672458001","0.05000","0.03600","USD","0","","0","5000","Punjabi_IVR.wav",""
,"Mali CT21","22363142434","0.16000","0.12000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT40","97477437789","0.08000","0.06000","USD","0","","1000","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Guinea AV4","22430444752","0.15000","0.11000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Montenegro ET4","382686038242","0.15000","0.11000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Tunisia AV20","21654402704","0.15000","0.11000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Mali CT105","22370049766","0.16000","0.12000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Bolivia ET4","59171731508","0.07000","0.05000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222293126","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT16","97477310404","0.08000","0.06000","USD","0","","3000","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Switzerland AT1","41742167188","0.18000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT20","962790516909","0.08000","0.06000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AV4","17672654055","0.05000","0.03600","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Malawi AT3","265889626087","0.15000","0.11000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Comoros T1","2699105229","0.19000","0.14000","USD","0","","0","5000","TeachYourselfEnglishINTHECITY.wav",""
,"Gabon AT10","2410391890","0.16000","0.09000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Algeria CT47","213550493691","0.20000","0.15000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Bosnia CT3","38763301303","0.14000","0.10000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AV1","17672458009","0.05000","0.03600","USD","0","","0","5000","Punjabi_IVR.wav",""
,"Belize CT5","5016125556","0.09500","0.06500","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240550000800","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Morocco AV1","212602760808","0.09000","0.07000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Seychelles AV6","2482704603","0.21000","0.15000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT40","97477430120","0.08000","0.06000","USD","0","","1000","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Seychelles Mobile AV1","2482704016","0.21000","0.12000","USD","0","","0","5000","TeachYourselfEnglishINTHECITY.wav",""
,"Guinea AV4","22430444764","0.15000","0.11000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT40","97477436691","0.08000","0.06000","USD","0","","1000","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Saudi Arabia CT9","966596635872","0.06000","0.04500","USD","0","","","3000","Punjabi_IVR.wav",""
,"Mali CT5","22377667417","0.16000","0.12000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT14","962797303529","0.08000","0.06000","USD","0","","3000","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AV1","17672458008","0.05000","0.03600","USD","0","","0","5000","Punjabi_IVR.wav",""
,"Jordan CT41","962799980767","0.08000","0.06000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Ascension Island AT1","24777728","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav",""
,"Burundi T9","25789775570","0.23000","0.17000","USD","0","","0","3000","Punjabi_IVR.wav",""
,"Burundi T9","25789771890","0.23000","0.17000","USD","0","","0","3000","Punjabi_IVR.wav",""
,"Jordan CT27","962797701359","0.08000","0.06000","USD","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Swaziland AT1","26878805812","0.07000","0.05000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Gabon AT10","2410346581","0.16000","0.09000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Papua New Guinea ET3","67577479391","0.21000","0.15000","USD","0","","0","7000","TeachYourselfEnglishINTHECITY.wav",""
,"Albania CT24","355666085026","0.17000","0.12000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Gabon ET6","2413280738","0.10000","0.07000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Tunisia ET9","21628920196","0.21000","0.15000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Montenegro ET1","38268229699","0.15000","0.11000","USD","0","","0","3000","Punjabi_IVR.wav",""
,"Dominica AV4","17672654053","0.05000","0.03600","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT39","962790037215","0.08000","0.06000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Swaziland AT1","26878723886","0.07000","0.05000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AT6","17672351371","0.10000","0.07000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Bolivia ET4","59171733439","0.07000","0.05000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT40","97477439024","0.08000","0.06000","USD","0","","1000","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT40","97477438790","0.08000","0.06000","USD","0","","1000","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AV1","17672458006","0.05000","0.03600","USD","0","","0","5000","Punjabi_IVR.wav",""
,"Serbia ET5","381651751003","0.17000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Honduras AV3","50494519074","0.03000","0.02000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Eq Guinea T1","240555973885","0.24500","0.18000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Morocco CT93","212648044556","0.17500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Gabon CT1","24101732220","0.19000","0.13000","USD","0","","3000","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT54","962777214328","0.08000","0.06000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT52","962777778140","0.08000","0.06000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Montenegro ET1","38268221735","0.15000","0.11000","USD","0","","0","3000","Punjabi_IVR.wav",""
,"Maldives ET9","9607934082","0.30000","0.22000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Papua New Guinea ET3","67577476329","0.21000","0.15000","USD","0","","0","7000","TeachYourselfEnglishINTHECITY.wav",""
,"Chad CT87","23592109981","0.21000","0.15000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Tunisia AV22","21654667104","0.15000","0.11000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Mali CT15","22360022265","0.16000","0.12000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Chad AV20","23560002216","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT15","97477435097","0.08000","0.06000","USD","0","","3000","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Botswana AT1","26776449748","0.12000","0.08000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Belize CT1","5016141735","0.09500","0.06500","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT1","97450049025","0.08000","0.06000","USD","0","","0","5000","TeachYourselfEnglishINTHECITY.wav",""
,"Morocco CT91","212650004965","0.17500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Papua New Guinea ET3","67577472539","0.21000","0.15000","USD","0","","0","7000","TeachYourselfEnglishINTHECITY.wav",""
,"Gabon AT10","2410335311","0.16000","0.09000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT61","962796300980","0.08000","0.06000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Saudi Arabia CT10","966599259498","0.06000","0.04500","USD","0","","","3000","Punjabi_IVR.wav",""
,"Eq Guinea T1","240999068503","0.24500","0.18000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Papua New Guinea ET3","67577476955","0.21000","0.15000","USD","0","","0","7000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AV6","17672255397","0.05000","0.03600","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT42","962799017783","0.08000","0.06000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT1","97450049028","0.08000","0.06000","USD","0","","0","5000","TeachYourselfEnglishINTHECITY.wav",""
,"Tunisia ET9","21628920109","0.21000","0.15000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Morocco AV9","212612316306","0.09000","0.07000","USD","0","","0","7000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Papua New Guinea ET3","67577473902","0.21000","0.15000","USD","0","","0","7000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT40","97477434584","0.08000","0.06000","USD","0","","1000","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT1","97450049027","0.08000","0.06000","USD","0","","0","5000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT1","97450049026","0.08000","0.06000","USD","0","","0","5000","TeachYourselfEnglishINTHECITY.wav",""
,"Burkina Faso ET5","22677036547","0.15000","0.11000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Montenegro ET4","382686033540","0.15000","0.11000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT40","97477434587","0.08000","0.06000","USD","0","","1000","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Honduras AV21","50497173103","0.03000","0.02000","USD","0","","","3000","Punjabi_IVR.wav",""
,"Equatorial Guinea T11","240923686874","0.24500","0.17000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Algeria ET29","213554407696","0.15000","0.11000","USD","0","","","3000","Punjabi_IVR.wav",""
,"Jordan CT41","962799877793","0.08000","0.06000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT40","97477438795","0.08000","0.06000","USD","0","","1000","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Papua New Guinea ET3","67577476452","0.21000","0.15000","USD","0","","0","7000","TeachYourselfEnglishINTHECITY.wav",""
,"Eq Guinea T1","240556012298","0.24500","0.18000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT1","97450049029","0.08000","0.06000","USD","0","","0","5000","TeachYourselfEnglishINTHECITY.wav",""
,"Mali CT65","22371212064","0.16000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Tunisia AV17","21658500589","0.15000","0.11000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT32","97477027909","0.08000","0.06000","USD","0","","3000","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Guinea AV4","22430444755","0.15000","0.11000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Montenegro ET5","382667941306","0.15000","0.11000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AV4","17672654059","0.05000","0.03600","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Papua New Guinea ET3","67577472617","0.21000","0.15000","USD","0","","0","7000","TeachYourselfEnglishINTHECITY.wav",""
,"Morocco CT49","212677777320","0.17500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT54","962777244003","0.08000","0.06000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT20","962790516989","0.08000","0.06000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Mali CT24","22396974432","0.16000","0.12000","USD","0","","0","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Switzerland AT1","41742914537","0.18000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT41","962799854672","0.08000","0.06000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Eq Guinea T1","240555730285","0.24500","0.18000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Gabon AT10","2410324654","0.16000","0.09000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Algeria ET1","213559223599","0.15000","0.11000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AV4","17672654051","0.05000","0.03600","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT69","962770520150","0.08000","0.06000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AT6","17672354709","0.10000","0.07000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Macedonia ET1","38978221731","0.16000","0.12000","USD","0","","0","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Liberia T11","231332572031","0.20000","0.15000","USD","0","","","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT68","962796300992","0.08000","0.06000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Seychelles AV6","2482704606","0.21000","0.15000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Seychelles AV6","2482704605","0.21000","0.15000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AV4","17672654052","0.05000","0.03600","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Tunisia CT14","21656236235","0.30000","0.22000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Tunisia CT14","21656236231","0.30000","0.22000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Mali CT42","22361262368","0.16000","0.12000","USD","0","","3000","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Guinea ET16","22462934292","0.17500","0.13000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Djibouti AV2","25377756083","0.15000","0.11000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Montenegro ET4","382686038977","0.15000","0.11000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T13","240991346050","0.24500","0.17000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Macedonia ET1","38978222436","0.16000","0.12000","USD","0","","0","10000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT52","97430069406","0.08000","0.06000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Algeria Mobile AV2","213500066108","0.12000","0.09000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT1","97450049610","0.08000","0.06000","USD","0","","0","5000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT39","962790037211","0.08000","0.06000","USD","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT1","97450049611","0.08000","0.06000","USD","0","","0","5000","TeachYourselfEnglishINTHECITY.wav",""
,"Mali CT90","22379175431","0.16000","0.12000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Montenegro ET3","382682316794","0.15000","0.11000","USD","0","","0","5000","TeachYourselfEnglishINTHECITY.wav",""
,"Belize CT1","5016141732","0.09500","0.06500","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Morocco CT91","212650693692","0.17500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Malawi AT3","265882327579","0.15000","0.11000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Gabon AT10","2410350446","0.16000","0.09000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT51","962777773999","0.08000","0.06000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Montenegro ET4","382686032929","0.15000","0.11000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT1","97450049612","0.08000","0.06000","USD","0","","0","5000","TeachYourselfEnglishINTHECITY.wav",""
,"Belize CT11","5016244028","0.09500","0.06500","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT51","962777773147","0.08000","0.06000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba ET66","5352414022","0.32000","0.24000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Qatar CT21","97430463788","0.08000","0.06000","USD","0","","3000","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Montenegro AV1","38267693306","0.10000","0.07000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Mali CT16","22360109783","0.16000","0.12000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria CT21","213541736479","0.20000","0.15000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jordan CT52","962777778556","0.08000","0.06000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Mali CT29","22360405578","0.16000","0.12000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AT9","17672651319","0.10000","0.07000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Morocco CT42","212652002690","0.17500","0.13000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Eq Guinea T3","2409472511","0.24500","0.18000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Guinea T62","224722796365","0.18000","0.13000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Mali CT32","22366664457","0.16000","0.12000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Dominica AV4","17672654054","0.05000","0.03600","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
