Range_Name,Buying,Weekly,Monthly,Dial Code,len,Number_Format,Number_Format_Length,diff,Range_Start,Range_End
Madagascar AT149,0.21,0.15,0.19,26132508,8,26132XXXXXXX,12,4,261325080000,261325089999
Madagascar AT150,0.21,0.15,0.19,26132517,8,26132XXXXXXX,12,4,261325170000,261325179999
Madagascar AT151,0.21,0.15,0.19,26132519,8,26132XXXXXXX,12,4,261325190000,261325199999
Madagascar AT152,0.21,0.15,0.19,26132541,8,26132XXXXXXX,12,4,261325410000,261325419999
Madagascar AT153,0.21,0.15,0.19,26132544,8,26132XXXXXXX,12,4,261325440000,261325449999
Madagascar AT154,0.21,0.15,0.19,26132555,8,26132XXXXXXX,12,4,261325550000,261325559999
Madagascar AT155,0.21,0.15,0.19,26132558,8,26132XXXXXXX,12,4,261325580000,261325589999
Madagascar AT156,0.21,0.15,0.19,26132561,8,26132XXXXXXX,12,4,261325610000,261325619999
Madagascar AT157,0.21,0.15,0.19,26132566,8,26132XXXXXXX,12,4,261325660000,261325669999
Madagascar AT158,0.21,0.15,0.19,26132582,8,26132XXXXXXX,12,4,261325820000,261325829999
Madagascar AT159,0.21,0.15,0.19,26132590,8,26132XXXXXXX,12,4,261325900000,261325909999
Madagascar AT160,0.21,0.15,0.19,26132606,8,26132XXXXXXX,12,4,261326060000,261326069999
Madagascar AT161,0.21,0.15,0.19,26132611,8,26132XXXXXXX,12,4,261326110000,261326119999
Madagascar AT162,0.21,0.15,0.19,26132662,8,26132XXXXXXX,12,4,261326620000,261326629999
Madagascar AT163,0.21,0.15,0.19,26132675,8,26132XXXXXXX,12,4,261326750000,261326759999
Madagascar AT164,0.21,0.15,0.19,26132689,8,26132XXXXXXX,12,4,261326890000,261326899999
Madagascar AT165,0.21,0.15,0.19,26132698,8,26132XXXXXXX,12,4,261326980000,261326989999
Madagascar AT166,0.21,0.15,0.19,26132699,8,26132XXXXXXX,12,4,261326990000,261326999999
Madagascar AT167,0.21,0.15,0.19,26132702,8,26132XXXXXXX,12,4,261327020000,261327029999
Madagascar AT168,0.21,0.15,0.19,26132707,8,26132XXXXXXX,12,4,261327070000,261327079999
Madagascar AT169,0.21,0.15,0.19,26132711,8,26132XXXXXXX,12,4,261327110000,261327119999
Madagascar AT170,0.21,0.15,0.19,26132722,8,26132XXXXXXX,12,4,261327220000,261327229999
Madagascar AT171,0.21,0.15,0.19,26132753,8,26132XXXXXXX,12,4,261327530000,261327539999
Madagascar AT172,0.21,0.15,0.19,26132782,8,26132XXXXXXX,12,4,261327820000,261327829999
Madagascar AT173,0.21,0.15,0.19,26132785,8,26132XXXXXXX,12,4,261327850000,261327859999
Madagascar AT174,0.21,0.15,0.19,26132790,8,26132XXXXXXX,12,4,261327900000,261327909999
Madagascar AT175,0.21,0.15,0.19,26132800,8,26132XXXXXXX,12,4,261328000000,261328009999
Madagascar AT176,0.21,0.15,0.19,26132807,8,26132XXXXXXX,12,4,261328070000,261328079999
Madagascar AT177,0.21,0.15,0.19,26132810,8,26132XXXXXXX,12,4,261328100000,261328109999
Madagascar AT178,0.21,0.15,0.19,26132813,8,26132XXXXXXX,12,4,261328130000,261328139999
Madagascar AT179,0.21,0.15,0.19,26132823,8,26132XXXXXXX,12,4,261328230000,261328239999
Madagascar AT180,0.21,0.15,0.19,26132832,8,26132XXXXXXX,12,4,261328320000,261328329999
Madagascar AT181,0.21,0.15,0.19,26132836,8,26132XXXXXXX,12,4,261328360000,261328369999
Madagascar AT182,0.21,0.15,0.19,26132896,8,26132XXXXXXX,12,4,261328960000,261328969999
Madagascar AT183,0.21,0.15,0.19,26132899,8,26132XXXXXXX,12,4,261328990000,261328999999
Madagascar AT184,0.21,0.15,0.19,26132900,8,26132XXXXXXX,12,4,261329000000,261329009999
Madagascar AT185,0.21,0.15,0.19,26132903,8,26132XXXXXXX,12,4,261329030000,261329039999
Madagascar AT186,0.21,0.15,0.19,26132922,8,26132XXXXXXX,12,4,261329220000,261329229999
Madagascar AT187,0.21,0.15,0.19,26132952,8,26132XXXXXXX,12,4,261329520000,261329529999
Madagascar AT188,0.21,0.15,0.19,26132954,8,26132XXXXXXX,12,4,261329540000,261329549999
Madagascar AT189,0.21,0.15,0.19,26132976,8,26132XXXXXXX,12,4,261329760000,261329769999
Madagascar AT190,0.21,0.15,0.19,26132985,8,26132XXXXXXX,12,4,261329850000,261329859999
Madagascar AT191,0.21,0.15,0.19,26132992,8,26132XXXXXXX,12,4,261329920000,261329929999
Madagascar AT192,0.21,0.15,0.19,26132998,8,26132XXXXXXX,12,4,261329980000,261329989999
Madagascar AT193,0.21,0.15,0.19,26134007,8,26134XXXXXXX,12,4,261340070000,261340079999
Madagascar AT194,0.21,0.15,0.19,26134008,8,26134XXXXXXX,12,4,261340080000,261340089999
Madagascar AT195,0.21,0.15,0.19,26134011,8,26134XXXXXXX,12,4,261340110000,261340119999
Madagascar AT196,0.21,0.15,0.19,26134020,8,26134XXXXXXX,12,4,261340200000,261340209999
Madagascar AT197,0.21,0.15,0.19,26134041,8,26134XXXXXXX,12,4,261340410000,261340419999
Madagascar AT198,0.21,0.15,0.19,26134055,8,26134XXXXXXX,12,4,261340550000,261340559999
Madagascar AT199,0.21,0.15,0.19,26134106,8,26134XXXXXXX,12,4,261341060000,261341069999
Madagascar AT200,0.21,0.15,0.19,26134110,8,26134XXXXXXX,12,4,261341100000,261341109999
Madagascar AT201,0.21,0.15,0.19,26134113,8,26134XXXXXXX,12,4,261341130000,261341139999
Madagascar AT202,0.21,0.15,0.19,26134115,8,26134XXXXXXX,12,4,261341150000,261341159999
Madagascar AT203,0.21,0.15,0.19,26134119,8,26134XXXXXXX,12,4,261341190000,261341199999
Madagascar AT204,0.21,0.15,0.19,26134130,8,26134XXXXXXX,12,4,261341300000,261341309999
Madagascar AT205,0.21,0.15,0.19,26134137,8,26134XXXXXXX,12,4,261341370000,261341379999
Madagascar AT206,0.21,0.15,0.19,26134157,8,26134XXXXXXX,12,4,261341570000,261341579999
Madagascar AT207,0.21,0.15,0.19,26134254,8,26134XXXXXXX,12,4,261342540000,261342549999
Madagascar AT208,0.21,0.15,0.19,26134273,8,26134XXXXXXX,12,4,261342730000,261342739999
Madagascar AT209,0.21,0.15,0.19,26134300,8,26134XXXXXXX,12,4,261343000000,261343009999
Madagascar AT210,0.21,0.15,0.19,26134339,8,26134XXXXXXX,12,4,261343390000,261343399999
Madagascar AT211,0.21,0.15,0.19,26134409,8,26134XXXXXXX,12,4,261344090000,261344099999
Madagascar AT212,0.21,0.15,0.19,26134431,8,26134XXXXXXX,12,4,261344310000,261344319999
Madagascar AT213,0.21,0.15,0.19,26134455,8,26134XXXXXXX,12,4,261344550000,261344559999
Madagascar AT214,0.21,0.15,0.19,26134465,8,26134XXXXXXX,12,4,261344650000,261344659999
Madagascar AT215,0.21,0.15,0.19,26134466,8,26134XXXXXXX,12,4,261344660000,261344669999
Madagascar AT216,0.21,0.15,0.19,26134469,8,26134XXXXXXX,12,4,261344690000,261344699999
Madagascar AT217,0.21,0.15,0.19,26134481,8,26134XXXXXXX,12,4,261344810000,261344819999
Madagascar AT218,0.21,0.15,0.19,26134486,8,26134XXXXXXX,12,4,261344860000,261344869999
Madagascar AT219,0.21,0.15,0.19,26134538,8,26134XXXXXXX,12,4,261345380000,261345389999
Madagascar AT220,0.21,0.15,0.19,26134549,8,26134XXXXXXX,12,4,261345490000,261345499999
Madagascar AT221,0.21,0.15,0.19,26134667,8,26134XXXXXXX,12,4,261346670000,261346679999
Madagascar AT222,0.21,0.15,0.19,26134707,8,26134XXXXXXX,12,4,261347070000,261347079999
Madagascar AT223,0.21,0.15,0.19,26134734,8,26134XXXXXXX,12,4,261347340000,261347349999
Madagascar AT224,0.21,0.15,0.19,26134738,8,26134XXXXXXX,12,4,261347380000,261347389999
Madagascar AT225,0.21,0.15,0.19,26134773,8,26134XXXXXXX,12,4,261347730000,261347739999
Madagascar AT226,0.21,0.15,0.19,26134819,8,26134XXXXXXX,12,4,261348190000,261348199999
Madagascar AT227,0.21,0.15,0.19,26134825,8,26134XXXXXXX,12,4,261348250000,261348259999
Madagascar AT228,0.21,0.15,0.19,26134926,8,26134XXXXXXX,12,4,261349260000,261349269999
Madagascar AT229,0.21,0.15,0.19,26134951,8,26134XXXXXXX,12,4,261349510000,261349519999
Madagascar AT230,0.21,0.15,0.19,26134966,8,26134XXXXXXX,12,4,261349660000,261349669999
Madagascar AT231,0.21,0.15,0.19,26134981,8,26134XXXXXXX,12,4,261349810000,261349819999
Madagascar AT232,0.21,0.15,0.19,26134983,8,26134XXXXXXX,12,4,261349830000,261349839999
Maldives AT13,0.28,0.21,0.25,960730,6,96073XXXXX,10,4,9607300000,9607309999
Maldives AT14,0.28,0.21,0.25,960731,6,96073XXXXX,10,4,9607310000,9607319999
Maldives AT15,0.28,0.21,0.25,960732,6,96073XXXXX,10,4,9607320000,9607329999
Maldives AT16,0.28,0.21,0.25,960733,6,96073XXXXX,10,4,9607330000,9607339999
Maldives AT17,0.28,0.21,0.25,960735,6,96073XXXXX,10,4,9607350000,9607359999
Maldives AT18,0.28,0.21,0.25,960736,6,96073XXXXX,10,4,9607360000,9607369999
Maldives AT19,0.28,0.21,0.25,960738,6,96073XXXXX,10,4,9607380000,9607389999
Maldives AT20,0.28,0.21,0.25,960739,6,96073XXXXX,10,4,9607390000,9607399999
Maldives AT21,0.28,0.21,0.25,960740,6,96074XXXXX,10,4,9607400000,9607409999
Maldives AT22,0.28,0.21,0.25,960741,6,96074XXXXX,10,4,9607410000,9607419999
Maldives AT23,0.28,0.21,0.25,960742,6,96074XXXXX,10,4,9607420000,9607429999
Maldives AT24,0.28,0.21,0.25,960743,6,96074XXXXX,10,4,9607430000,9607439999
Maldives AT25,0.28,0.21,0.25,960744,6,96074XXXXX,10,4,9607440000,9607449999
Maldives AT26,0.28,0.21,0.25,960745,6,96074XXXXX,10,4,9607450000,9607459999
Maldives AT27,0.28,0.21,0.25,960746,6,96074XXXXX,10,4,9607460000,9607469999
Maldives AT28,0.28,0.21,0.25,960747,6,96074XXXXX,10,4,9607470000,9607479999
Maldives AT29,0.28,0.21,0.25,960748,6,96074XXXXX,10,4,9607480000,9607489999
Maldives AT30,0.28,0.21,0.25,960749,6,96074XXXXX,10,4,9607490000,9607499999
Maldives AT31,0.28,0.21,0.25,960750,6,96075XXXXX,10,4,9607500000,9607509999
Maldives AT32,0.28,0.21,0.25,960751,6,96075XXXXX,10,4,9607510000,9607519999
Maldives AT33,0.28,0.21,0.25,960752,6,96075XXXXX,10,4,9607520000,9607529999
Maldives AT34,0.28,0.21,0.25,960753,6,96075XXXXX,10,4,9607530000,9607539999
Maldives AT35,0.28,0.21,0.25,960754,6,96075XXXXX,10,4,9607540000,9607549999
Maldives AT36,0.28,0.21,0.25,960755,6,96075XXXXX,10,4,9607550000,9607559999
Maldives AT37,0.28,0.21,0.25,960756,6,96075XXXXX,10,4,9607560000,9607569999
Maldives AT38,0.28,0.21,0.25,960757,6,96075XXXXX,10,4,9607570000,9607579999
Maldives AT39,0.28,0.21,0.25,960758,6,96075XXXXX,10,4,9607580000,9607589999
Maldives AT40,0.28,0.21,0.25,960759,6,96075XXXXX,10,4,9607590000,9607599999
Maldives AT41,0.28,0.21,0.25,960760,6,96076XXXXX,10,4,9607600000,9607609999
Maldives AT42,0.28,0.21,0.25,960761,6,96076XXXXX,10,4,9607610000,9607619999
Maldives AT43,0.28,0.21,0.25,960762,6,96076XXXXX,10,4,9607620000,9607629999
Maldives AT44,0.28,0.21,0.25,960763,6,96076XXXXX,10,4,9607630000,9607639999
Maldives AT45,0.28,0.21,0.25,960764,6,96076XXXXX,10,4,9607640000,9607649999
Maldives AT46,0.28,0.21,0.25,960765,6,96076XXXXX,10,4,9607650000,9607659999
Maldives AT47,0.28,0.21,0.25,960766,6,96076XXXXX,10,4,9607660000,9607669999
Maldives AT48,0.28,0.21,0.25,960767,6,96076XXXXX,10,4,9607670000,9607679999
Maldives AT49,0.28,0.21,0.25,960768,6,96076XXXXX,10,4,9607680000,9607689999
Maldives AT50,0.28,0.21,0.25,960769,6,96076XXXXX,10,4,9607690000,9607699999
Maldives AT51,0.28,0.21,0.25,960770,6,96077XXXXX,10,4,9607700000,9607709999
Maldives AT52,0.28,0.21,0.25,960771,6,96077XXXXX,10,4,9607710000,9607719999
Maldives AT53,0.28,0.21,0.25,960772,6,96077XXXXX,10,4,9607720000,9607729999
Maldives AT54,0.28,0.21,0.25,960773,6,96077XXXXX,10,4,9607730000,9607739999
Maldives AT55,0.28,0.21,0.25,960775,6,96077XXXXX,10,4,9607750000,9607759999
Maldives AT56,0.28,0.21,0.25,960776,6,96077XXXXX,10,4,9607760000,9607769999
Maldives AT57,0.28,0.21,0.25,960777,6,96077XXXXX,10,4,9607770000,9607779999
Maldives AT58,0.28,0.21,0.25,960778,6,96077XXXXX,10,4,9607780000,9607789999
Maldives AT59,0.28,0.21,0.25,960779,6,96077XXXXX,10,4,9607790000,9607799999
Maldives AT60,0.28,0.21,0.25,960780,6,96078XXXXX,10,4,9607800000,9607809999
Maldives AT61,0.28,0.21,0.25,960781,6,96078XXXXX,10,4,9607810000,9607819999
Maldives AT62,0.28,0.21,0.25,960783,6,96078XXXXX,10,4,9607830000,9607839999
Maldives AT63,0.28,0.21,0.25,960784,6,96078XXXXX,10,4,9607840000,9607849999
Maldives AT64,0.28,0.21,0.25,960785,6,96078XXXXX,10,4,9607850000,9607859999
Maldives AT65,0.28,0.21,0.25,960786,6,96078XXXXX,10,4,9607860000,9607869999
Maldives AT66,0.28,0.21,0.25,960788,6,96078XXXXX,10,4,9607880000,9607889999
Maldives AT67,0.28,0.21,0.25,960789,6,96078XXXXX,10,4,9607890000,9607899999
Maldives AT68,0.28,0.21,0.25,960790,6,96079XXXXX,10,4,9607900000,9607909999
Maldives AT69,0.28,0.21,0.25,960791,6,96079XXXXX,10,4,9607910000,9607919999
Maldives AT70,0.28,0.21,0.25,960792,6,96079XXXXX,10,4,9607920000,9607929999
Maldives AT71,0.28,0.21,0.25,960793,6,96079XXXXX,10,4,9607930000,9607939999
Maldives AT72,0.28,0.21,0.25,960795,6,96079XXXXX,10,4,9607950000,9607959999
Maldives AT73,0.28,0.21,0.25,960796,6,96079XXXXX,10,4,9607960000,9607969999
Maldives AT74,0.28,0.21,0.25,960797,6,96079XXXXX,10,4,9607970000,9607979999
Maldives AT75,0.28,0.21,0.25,960798,6,96079XXXXX,10,4,9607980000,9607989999
Maldives AT76,0.28,0.21,0.25,960799,6,96079XXXXX,10,4,9607990000,9607999999
Maldives AT78,0.28,0.21,0.25,9607421,7,96074XXXXX,10,3,9607421000,9607421999
Maldives AT79,0.28,0.21,0.25,9607423,7,96074XXXXX,10,3,9607423000,9607423999
Maldives AT80,0.28,0.21,0.25,9607436,7,96074XXXXX,10,3,9607436000,9607436999
Maldives AT81,0.28,0.21,0.25,9607451,7,96074XXXXX,10,3,9607451000,9607451999
Maldives AT82,0.28,0.21,0.25,9607458,7,96074XXXXX,10,3,9607458000,9607458999
Maldives AT83,0.28,0.21,0.25,9607461,7,96074XXXXX,10,3,9607461000,9607461999
Maldives AT84,0.28,0.21,0.25,9607462,7,96074XXXXX,10,3,9607462000,9607462999
Maldives AT85,0.28,0.21,0.25,9607466,7,96074XXXXX,10,3,9607466000,9607466999
Maldives AT86,0.28,0.21,0.25,9607468,7,96074XXXXX,10,3,9607468000,9607468999
Maldives AT87,0.28,0.21,0.25,9607469,7,96074XXXXX,10,3,9607469000,9607469999
Maldives AT88,0.28,0.21,0.25,9607476,7,96074XXXXX,10,3,9607476000,9607476999
Maldives AT89,0.28,0.21,0.25,9607477,7,96074XXXXX,10,3,9607477000,9607477999
Maldives AT90,0.28,0.21,0.25,9607479,7,96074XXXXX,10,3,9607479000,9607479999
Maldives AT91,0.28,0.21,0.25,9607504,7,96075XXXXX,10,3,9607504000,9607504999
Maldives AT92,0.28,0.21,0.25,9607514,7,96075XXXXX,10,3,9607514000,9607514999
Maldives AT93,0.28,0.21,0.25,9607515,7,96075XXXXX,10,3,9607515000,9607515999
Maldives AT94,0.28,0.21,0.25,9607522,7,96075XXXXX,10,3,9607522000,9607522999
Maldives AT95,0.28,0.21,0.25,9607548,7,96075XXXXX,10,3,9607548000,9607548999
Maldives AT96,0.28,0.21,0.25,9607556,7,96075XXXXX,10,3,9607556000,9607556999
Maldives AT97,0.28,0.21,0.25,9607570,7,96075XXXXX,10,3,9607570000,9607570999
Maldives AT98,0.28,0.21,0.25,9607589,7,96075XXXXX,10,3,9607589000,9607589999
Maldives AT99,0.28,0.21,0.25,9607645,7,96076XXXXX,10,3,9607645000,9607645999
Maldives AT100,0.28,0.21,0.25,9607734,7,96077XXXXX,10,3,9607734000,9607734999
Maldives AT101,0.28,0.21,0.25,9607739,7,96077XXXXX,10,3,9607739000,9607739999
Maldives AT102,0.28,0.21,0.25,9607785,7,96077XXXXX,10,3,9607785000,9607785999
Maldives AT103,0.28,0.21,0.25,9607786,7,96077XXXXX,10,3,9607786000,9607786999
Maldives AT104,0.28,0.21,0.25,9607846,7,96078XXXXX,10,3,9607846000,9607846999
Maldives AT105,0.28,0.21,0.25,9607858,7,96078XXXXX,10,3,9607858000,9607858999
Maldives AT106,0.28,0.21,0.25,9607957,7,96079XXXXX,10,3,9607957000,9607957999
Maldives AT107,0.28,0.21,0.25,96074492,8,96074XXXXX,10,2,9607449200,9607449299
Maldives AT108,0.28,0.21,0.25,96074746,8,96074XXXXX,10,2,9607474600,9607474699
Maldives AT109,0.28,0.21,0.25,96077332,8,96077XXXXX,10,2,9607733200,9607733299
Maldives AT110,0.28,0.21,0.25,96077351,8,96077XXXXX,10,2,9607735100,9607735199
Maldives AT111,0.28,0.21,0.25,960746229,9,96074XXXXX,10,1,9607462290,9607462299
Maldives AT112,0.28,0.21,0.25,960746635,9,96074XXXXX,10,1,9607466350,9607466359
Maldives AT113,0.28,0.21,0.25,960746829,9,96074XXXXX,10,1,9607468290,9607468299
Maldives AT114,0.28,0.21,0.25,960747429,9,96074XXXXX,10,1,9607474290,9607474299
Maldives AT115,0.28,0.21,0.25,960747929,9,96074XXXXX,10,1,9607479290,9607479299
Maldives AT116,0.28,0.21,0.25,960748120,9,96074XXXXX,10,1,9607481200,9607481209
Maldives AT117,0.28,0.21,0.25,960749827,9,96074XXXXX,10,1,9607498270,9607498279
Maldives AT118,0.28,0.21,0.25,960749828,9,96074XXXXX,10,1,9607498280,9607498289
Maldives AT119,0.28,0.21,0.25,960754523,9,96075XXXXX,10,1,9607545230,9607545239
Maldives AT120,0.28,0.21,0.25,960755623,9,96075XXXXX,10,1,9607556230,9607556239
Maldives AT121,0.28,0.21,0.25,960757327,9,96075XXXXX,10,1,9607573270,9607573279
Maldives AT122,0.28,0.21,0.25,960757425,9,96075XXXXX,10,1,9607574250,9607574259
Maldives AT123,0.28,0.21,0.25,960764622,9,96076XXXXX,10,1,9607646220,9607646229
Maldives AT124,0.28,0.21,0.25,960785822,9,96078XXXXX,10,1,9607858220,9607858229
Maldives AT125,0.28,0.21,0.25,960789123,9,96078XXXXX,10,1,9607891230,9607891239
Maldives AT126,0.28,0.21,0.25,960789524,9,96078XXXXX,10,1,9607895240,9607895249
Maldives AT202,0.28,0.21,0.25,960145,6,96014XX,7,1,9601450,9601459
Maldives AT203,0.28,0.21,0.25,960159,6,96015XX,7,1,9601590,9601599
Maldives AT204,0.28,0.21,0.25,960163,6,96016XX,7,1,9601630,9601639
Maldives AT205,0.28,0.21,0.25,960165,6,96016XX,7,1,9601650,9601659
Maldives AT206,0.28,0.21,0.25,960169,6,96016XX,7,1,9601690,9601699
Maldives AT268,0.28,0.21,0.25,960910,6,96091XXXXX,10,4,9609100000,9609109999
Maldives AT269,0.28,0.21,0.25,960912,6,96091XXXXX,10,4,9609120000,9609129999
Maldives AT270,0.28,0.21,0.25,960913,6,96091XXXXX,10,4,9609130000,9609139999
Maldives AT271,0.28,0.21,0.25,960914,6,96091XXXXX,10,4,9609140000,9609149999
Maldives AT272,0.28,0.21,0.25,960915,6,96091XXXXX,10,4,9609150000,9609159999
Maldives AT273,0.28,0.21,0.25,960916,6,96091XXXXX,10,4,9609160000,9609169999
Maldives AT274,0.28,0.21,0.25,960918,6,96091XXXXX,10,4,9609180000,9609189999
Maldives AT275,0.28,0.21,0.25,960919,6,96091XXXXX,10,4,9609190000,9609199999
Maldives AT290,0.28,0.21,0.25,960950,6,96095XXXXX,10,4,9609500000,9609509999
Maldives AT291,0.28,0.21,0.25,960951,6,96095XXXXX,10,4,9609510000,9609519999
Maldives AT292,0.28,0.21,0.25,960952,6,96095XXXXX,10,4,9609520000,9609529999
Maldives AT293,0.28,0.21,0.25,960953,6,96095XXXXX,10,4,9609530000,9609539999
Maldives AT294,0.28,0.21,0.25,960954,6,96095XXXXX,10,4,9609540000,9609549999
Maldives AT295,0.28,0.21,0.25,960955,6,96095XXXXX,10,4,9609550000,9609559999
Maldives AT296,0.28,0.21,0.25,960956,6,96095XXXXX,10,4,9609560000,9609569999
Maldives AT297,0.28,0.21,0.25,960958,6,96095XXXXX,10,4,9609580000,9609589999
Maldives AT298,0.28,0.21,0.25,960959,6,96095XXXXX,10,4,9609590000,9609599999
Maldives AT299,0.28,0.21,0.25,960960,6,96096XXXXX,10,4,9609600000,9609609999
Maldives AT300,0.28,0.21,0.25,960961,6,96096XXXXX,10,4,9609610000,9609619999
Maldives AT301,0.28,0.21,0.25,960962,6,96096XXXXX,10,4,9609620000,9609629999
Maldives AT302,0.28,0.21,0.25,960963,6,96096XXXXX,10,4,9609630000,9609639999
Maldives AT303,0.28,0.21,0.25,960964,6,96096XXXXX,10,4,9609640000,9609649999
Maldives AT304,0.28,0.21,0.25,960965,6,96096XXXXX,10,4,9609650000,9609659999
Maldives AT305,0.28,0.21,0.25,960966,6,96096XXXXX,10,4,9609660000,9609669999
Maldives AT306,0.28,0.21,0.25,960967,6,96096XXXXX,10,4,9609670000,9609679999
Maldives AT307,0.28,0.21,0.25,960968,6,96096XXXXX,10,4,9609680000,9609689999
Maldives AT308,0.28,0.21,0.25,960969,6,96096XXXXX,10,4,9609690000,9609699999
Maldives AT309,0.28,0.21,0.25,960970,6,96097XXXXX,10,4,9609700000,9609709999
Maldives AT310,0.28,0.21,0.25,960971,6,96097XXXXX,10,4,9609710000,9609719999
Maldives AT311,0.28,0.21,0.25,960973,6,96097XXXXX,10,4,9609730000,9609739999
Maldives AT312,0.28,0.21,0.25,960974,6,96097XXXXX,10,4,9609740000,9609749999
Maldives AT313,0.28,0.21,0.25,960975,6,96097XXXXX,10,4,9609750000,9609759999
Maldives AT314,0.28,0.21,0.25,960976,6,96097XXXXX,10,4,9609760000,9609769999
Maldives AT315,0.28,0.21,0.25,960977,6,96097XXXXX,10,4,9609770000,9609779999
Maldives AT316,0.28,0.21,0.25,960978,6,96097XXXXX,10,4,9609780000,9609789999
Maldives AT317,0.28,0.21,0.25,960980,6,96098XXXXX,10,4,9609800000,9609809999
Maldives AT318,0.28,0.21,0.25,960981,6,96098XXXXX,10,4,9609810000,9609819999
Maldives AT319,0.28,0.21,0.25,960982,6,96098XXXXX,10,4,9609820000,9609829999
Maldives AT320,0.28,0.21,0.25,960983,6,96098XXXXX,10,4,9609830000,9609839999
Maldives AT321,0.28,0.21,0.25,960984,6,96098XXXXX,10,4,9609840000,9609849999
Maldives AT322,0.28,0.21,0.25,960986,6,96098XXXXX,10,4,9609860000,9609869999
Maldives AT323,0.28,0.21,0.25,960987,6,96098XXXXX,10,4,9609870000,9609879999
Maldives AT324,0.28,0.21,0.25,960988,6,96098XXXXX,10,4,9609880000,9609889999
Maldives AT325,0.28,0.21,0.25,960989,6,96098XXXXX,10,4,9609890000,9609899999
Maldives AT326,0.28,0.21,0.25,960991,6,96099XXXXX,10,4,9609910000,9609919999
Maldives AT327,0.28,0.21,0.25,960992,6,96099XXXXX,10,4,9609920000,9609929999
Maldives AT328,0.28,0.21,0.25,960993,6,96099XXXXX,10,4,9609930000,9609939999
Maldives AT329,0.28,0.21,0.25,960994,6,96099XXXXX,10,4,9609940000,9609949999
Maldives AT330,0.28,0.21,0.25,960995,6,96099XXXXX,10,4,9609950000,9609959999
Maldives AT331,0.28,0.21,0.25,960996,6,96099XXXXX,10,4,9609960000,9609969999
Maldives AT332,0.28,0.21,0.25,960999,6,96099XXXXX,10,4,9609990000,9609999999
Maldives AT336,0.28,0.21,0.25,9609100,7,96091XXXXX,10,3,9609100000,9609100999
Maldives AT337,0.28,0.21,0.25,9609150,7,96091XXXXX,10,3,9609150000,9609150999
Maldives AT338,0.28,0.21,0.25,9609156,7,96091XXXXX,10,3,9609156000,9609156999
Maldives AT340,0.28,0.21,0.25,9609505,7,96095XXXXX,10,3,9609505000,9609505999
Maldives AT341,0.28,0.21,0.25,9609520,7,96095XXXXX,10,3,9609520000,9609520999
Maldives AT342,0.28,0.21,0.25,9609554,7,96095XXXXX,10,3,9609554000,9609554999
Maldives AT343,0.28,0.21,0.25,9609587,7,96095XXXXX,10,3,9609587000,9609587999
Maldives AT344,0.28,0.21,0.25,9609647,7,96096XXXXX,10,3,9609647000,9609647999
Maldives AT345,0.28,0.21,0.25,9609648,7,96096XXXXX,10,3,9609648000,9609648999
Maldives AT346,0.28,0.21,0.25,9609656,7,96096XXXXX,10,3,9609656000,9609656999
Maldives AT347,0.28,0.21,0.25,9609712,7,96097XXXXX,10,3,9609712000,9609712999
Maldives AT348,0.28,0.21,0.25,9609767,7,96097XXXXX,10,3,9609767000,9609767999
Maldives AT349,0.28,0.21,0.25,9609815,7,96098XXXXX,10,3,9609815000,9609815999
Maldives AT350,0.28,0.21,0.25,9609831,7,96098XXXXX,10,3,9609831000,9609831999
