Range_Name,DID
South Africa BD1,27310880060
Guinea AT,2241132543
Jordan CT20,962790516039
Senegal AT,221707318507
Swaziland AT,26876008776
Mali AT,22372703625
Moldova AT,37362060105
Swaziland AT,26878166354
Algeria CT41,213540598070
Bosnia AT,38762275162
Jordan CT34,962798157694
Mali CT53,22366215621
Senegal AT,221705980918
Mali CT27,22394850986
Markhor AT,375443498996
Equatorial Guinea AT,240222243724
Aruba AT,2975987775
Ecuador AT,593980942366
Senegal AT,221709680252
Morocco CT42,212652003351
Senegal AT,221701070895
Senegal AT,221703085818
Belarus AT,375443201808
Jordan CT20,962790516993
Senegal AT,221705156109
Senegal AT,221706482877
Jordan CT20,962790516996
Jordan CT43,962786260128
Zambia AT,260978266009
Equatorial Guinea AT,240222031100
Equatorial Guinea AT,240222278767
Morocco AT,212626442526
Tunisia AV3,21641155688
Equatorial Guinea T1,240222252117
Guinea AT,224624061996
Algeria ET29,213554406624
Equatorial Guinea AT,240222154519
Ascension AV3,24740956403
Equatorial Guinea AT,240666725023
Equatorial Guinea AT,240222244
Jordan CT17,962778040847
Madagascar AV11,261321351782
Montenegro AT,382680980269
DR Congo AT,243816785250
Qatar CT40,97477430132
Tunisia AT,216911386100
Gambia CT4,2209438608
Qatar CT44,97477924406
Tonga AT,6768489385
Equatorial Guinea CT39,240905007683
Senegal AT,221704694363
Zimbabwe AT1,263776504532
Mali CT31,22364269589
Montenegro ET1,38268220476
Senegal AT,221708480244
Senegal AT,221709240984
DR Congo AT,243805239753
Equatorial Guinea AT,240222255336
St. Lucia AT,17584842588
Cuba AV108,5354990194
Equatorial Guinea AT,240001142038
Mali CT31,22364263742
Equatorial Guinea AT,240555525217
Switzerland AT1,41742669692
Jordan CT20,962790516418
Jordan CT20,962790516998
Mali CT11,22373933628
Moldova AT,37368703226
Senegal AT,221705232530
Aruba AV3,2977400479
Mali CT82,22379255492
Qatar CT40,97477430134
Cuba AT,5332414835
Equatorial Guinea AT,240222021430
Senegal AT,221703337127
Belize CT5,5016125059
Algeria ET29,213554405927
Equatorial Guinea AT,240222039486
Senegal AT,221701040448
Senegal AT,221709070378
Honduras AT,50499744496
Switzerland E2,4174380427
Congo AT,242017494145
Estonia AT,37258626478
Equatorial Guinea T1,240222519418
Albania AT,355692007424
Morocco ET6,212622378576
Equatorial Guinea T1,240222656068
Guinea AV4,22430444753
Lesotho AT,26622313788
Senegal AT,221708695645
Senegal AT,221708781008
Senegal AT,221708053594
Senegal AT,221708364031
Senegal AT,221708413739
Senegal AT,221708751057
Benin AT,22996052405
Equatorial Guinea AT,240222729155
Equatorial Guinea AT,240551004313
Equatorial Guinea AT,240555822004
Equatorial Guinea AT,240556667018
Tunisia AT,21644664351
Equatorial Guinea AT,240555602625
Honduras AT,50499797190
Senegal AT,221707026458
Senegal AT,221708744137
Senegal AT,221708212446
Morocco AT,212602770016
Guinea AT,224625711984
Monaco AT,37744002318
Australia AT,672325011
Jamaica AT,18766180582
Senegal AT,221709476814
Switzerland AT1,41742896944
Chad AV14,23595025809
Equatorial Guinea AT,240222209806
Bosnia AT,38761770088
Botswana AT,26774436308
Equatorial Guinea AT,240555634909
Senegal AT,221707745436
Senegal AT,221709257588
Switzerland AT1,41742458969
Aruba AV3,2977400484
Equatorial Guinea AT,240555661555
Jordan CT41,962799873231
Senegal AT,221707331781
Senegal AT,221708693620
Switzerland AT1,41742854646
Markhor AT,375443488446
Senegal AT,221707186833
Senegal AT,221707687732
Senegal AT,221707958098
Senegal AT,221708904795
Switzerland AT1,41742231491
Lesotho AT,26622311038
Senegal AT,221706031232
Senegal AT,221706090115
Senegal AT,221706866635
Senegal AT,221706891081
Senegal AT,221707087290
Senegal AT,221707407829
Senegal AT,221707462506
Senegal AT,221707891774
Senegal AT,221707906151
Senegal AT,221708204491
Senegal AT,221708369692
Senegal AT,221708370854
Senegal AT,221708430179
Senegal AT,221708533803
Senegal AT,221708614990
Senegal AT,221708714044
Senegal AT,221708716985
Senegal AT,221708969529
Senegal AT,221709287200
Senegal AT,221709456302
Senegal AT,221709705874
Senegal AT,221703012572
Senegal AT,221706053459
Senegal AT,221706201543
Senegal AT,221706204276
Senegal AT,221706376402
Senegal AT,221706498547
Senegal AT,221706595963
Senegal AT,221707075822
Senegal AT,221707090159
Senegal AT,221707275054
Senegal AT,221707311863
Senegal AT,221707401961
Senegal AT,221707476510
Senegal AT,221707688825
Senegal AT,221707764816
Senegal AT,221707815537
Senegal AT,221707955360
Senegal AT,221707958915
Senegal AT,221708029024
Senegal AT,221708101477
Senegal AT,221708143337
Senegal AT,221708162899
Senegal AT,221708302815
Senegal AT,221708303159
Senegal AT,221708304730
Senegal AT,221708325928
Senegal AT,221708330788
Senegal AT,221708403439
Senegal AT,221708412772
Senegal AT,221708448934
Senegal AT,221708477293
Senegal AT,221708477396
Senegal AT,221708480961
Senegal AT,221708602055
Senegal AT,221708624927
Senegal AT,221708670396
Senegal AT,221708809548
Senegal AT,221708825009
Senegal AT,221708930263
Senegal AT,221708971822
Senegal AT,221709054929
Senegal AT,221709074015
Senegal AT,221709168376
Senegal AT,221709260765
Senegal AT,221709279874
Senegal AT,221709491240
Senegal AT,221709677820
Senegal AT,221709736061
Senegal AT,221709781593
Senegal AT,221709864359
Qatar CT40,97477439022
Senegal AT,221705278582
Senegal AT,221705298734
Senegal AT,221705499601
Senegal AT,221706047748
Senegal AT,221706083521
Senegal AT,221706233562
Senegal AT,221706238574
Senegal AT,221706821847
Senegal AT,221706883863
Senegal AT,221707085241
Senegal AT,221707104997
Senegal AT,221707233378
Senegal AT,221707265191
Senegal AT,221707322126
Senegal AT,221707488730
Senegal AT,221707710975
Senegal AT,221707833291
Senegal AT,221707877387
Senegal AT,221708041454
Senegal AT,221708052174
Senegal AT,221708052988
Senegal AT,221708059572
Senegal AT,221708063675
Senegal AT,221708115523
Senegal AT,221708196680
Senegal AT,221708273207
Senegal AT,221708276542
Senegal AT,221708285582
Senegal AT,221708321295
Senegal AT,221708336866
Senegal AT,221708357597
Senegal AT,221708385340
Senegal AT,221708406656
Senegal AT,221708450967
Senegal AT,221708511466
Senegal AT,221708513477
Senegal AT,221708519412
Senegal AT,221708534316
Senegal AT,221708541705
Senegal AT,221708543214
Senegal AT,221708555482
Senegal AT,221708611088
Senegal AT,221708623950
Senegal AT,221708678693
Senegal AT,221708812968
Senegal AT,221708832513
Senegal AT,221708840772
Senegal AT,221708901500
Senegal AT,221708902792
Senegal AT,221708965512
Senegal AT,221709059477
Senegal AT,221709111424
Senegal AT,221709144868
Senegal AT,221709193477
Senegal AT,221709269174
Senegal AT,221709276735
Senegal AT,221709294764
Senegal AT,221709301539
Senegal AT,221709305641
Senegal AT,221709354350
Senegal AT,221709802848
Mali CT31,22364269581
Aruba AT,2975987191
Morocco CT26,212620696576
Swaziland AT,26878028620
Guinea AT,224625619391
Grenada AT,14734096299
Lesotho AT,26622246000
Mali CT48,22361242231
Switzerland E2,4174380415
Cuba AT,5365974837
Swaziland AT,26878028501
Congo CT11,242800201084
St. Kittis & Nevis AT,18697669660
Equatorial Guinea AT,240222216676
Jordan CT54,962777207775
Equatorial Guinea AT,240964738356
Tunisia CT14,21656236232
Botswana AT1,26772303488
Mali CT31,22364235600
Mali CT65,22371219894
Switzerland AT1,41742831304
Aruba AV3,2977400404
Equatorial Guinea AT,240222723703
Morocco AT,212602770010
Grenada AT,14734096228
Switzerland AT1,41742615323
Cuba AV160,5323138670
Cuba CT5,5354291168
Somalia AT,25222838432
Honduras AT,50472170961
Mali CT65,22371219896
Dominica AT,17673173377
Equatorial Guinea AT,240222287010
Morocco AV15,212687607282
Tunisia AT,21691198371
Dominica AT1,17674203546
St. Helena PS3,290932254
Algeria AT,213660600699
Guinea CT70,22479167782
Latvia E37,37121720170
Qatar CT33,97474784699
Switzerland AT1,41742028176
Tonga AT,6768991378
Guinea AT,224628663820
Albania AT,355692007656
Mali CT32,22366664455
Montenegro ET5,382667941764
Mozambique AT,258824301030
Mali CT31,22364268878
Mali CT42,22361263218
Zimbabwe AT,263775030193
Mali CT46,22373435143
Switzerland E2,4174380455
Mali CT11,22373933624
Morocco AV5,212662004209
Qatar CT16,97477310403
Guatemala AT,50243826410
Grenada AT,14734096288
Mali CT65,22371215566
Mali CT31,22364263624
Switzerland E2,4174380414
Bosnia AT,38765480958
Morocco CT43,212652304836
Swaziland AT,26878023773
Equatorial Guinea AT,240991347018
Tunisia AT,21644664320
Morocco CT93,212648039454
Tunisia AV16,21652055107
Guinea AT,224626132949
Jordan CT41,962799870982
Grenada AT,14734096285
Lesotho AT,26622318316
Seychelles AT,248991204
Croatia AT,385910238041
Malawi AT,265882600100
Albania ET15,355663635733
St. Helena AT,2903013782007
Albania AT,355698364650
Switzerland AT1,41742175013
Mali CT58,22365951104
DR Congo AT,243811697733
Jamaica AT,18766180700
Jamaica AT,18766189900
Haiti AT,50937117626
Belarus AT1,375443200992
Cuba AT,5354990684
Guinea AT,224628088779
Guinea AT,224624014390
Lesotho AT,26622313012
Grenada AT,14734096277
Guinea AT,224623397909
Mali AT,22376223631
Switzerland AT1,41742296887
Switzerland AT1,41742945887
Algeria AT,213541928594
Zimbabwe AT,263734958085
Guinea AT,224624109698
Jordan CT20,962790516905
Grenada AT,14734096230
DR Congo AT,243816071355
Chad CT67,23593937665
Gambia AT,2202337784467
Cuba AV30,5312806900
Diego Garcia AV2,2463804700
Jamaica AT,18766195522
Western Samao AT,6857749573
Belize CT5,5016125552
Albania AT,355696805700
Equatorial Guinea AT,240556667011
Tunisia AV17,21658500300
Dominica AT,17672252022
Guinea CT69,22479442361
Belarus AT,375443203577
Morocco AV15,212687607340
Belarus E5,375250473009
Grenada AT,14734096203
Zimbabwe AT,263775032333
Zambia AT,260973396888
Mali CT30,22360952633
Malawi AT3,265884025121
Dominica AT3,17672857107
Madagascar CT9,261340021474
Mali CT31,22364263629
Afghanistan AT,93784172812
Lesotho AT,26622910202
Equatorial Guinea AT,240556667002
Mali CT48,22361245143
Grenada AT,14734096244
Algeria Mobile AV2,213501545227
Zimbabwe AT,263775032855
Switzerland AT1,41742716491
Morocco CT93,212648067543
Switzerland E1,4174352486
Grenada AT,14734096200
Mali CT31,22364235608
Switzerland E2,4174380404
Markhor AT,375443486048
Somalia CT180,25285954455
Zimbabwe AT,263775032629
Botswana AT1,26772810770
Albania AT,355692006584
Equatorial Guinea AT,240222759012
Grenada AT,14734096268
Maldives AT,9607327521
Switzerland AT1,41742272579
Jordan CT54,962777255786
Macedonia AT,38978481792
Maldives AT,9606680088
Zimbabwe AV3,263770022616
Guatemala AV1,50231323100
St. Lucia AT,17584842593
Zambia AT,260968051862
Ascension Islands AT,247659038
Malawi AT,265882600119
Switzerland E1,4174352454
Cuba AV98,5354990171
Botswana AT1,26775306344
Estonia P45,37257239069
Haiti AT,50947768831
Mali CT48,22361242230
Morocco CT42,212652002185
Switzerland AT1,41742025283
Switzerland AT1,41742155948
Antigua AT,12687292685
Guinea AT,224621509380
Jordan CT49,962777666618
St. Helena AT10,29002410
Belarus AT1,375443486603
Afghanistan AT,93785117117
Mali AT20,22376333621
Zimbabwe AT1,263783063476
Aruba AT,2975989221
Ecuador ET40,593947533635
Eq Guinea T1,240555915000
Moldova AT,37362060431
Switzerland E2,4174380422
Gabon AT10,2410391697
Belarus AT,375443124031
Marshall AT,6926253636
Equatorial Guinea AT,24054083512
Guatemala AT,50222687745
Jordan CT41,962799899889
Zimbabwe AT,263734958037
Moldova AT,37362060143
Zimbabwe AT,263775032775
Equatorial Guinea AT,240668000022
Haiti AV1,50933044274
DR Congo AT,243816056465
Aruba AT,2975987893
Morocco AT,212633189701
Qatar CT15,97477435099
Algeria ET29,213554409396
Belarus E27,375258905003
Belarus E27,375258905009
Haiti AT3,50948383506
Morocco CT49,212677777090
Tonga AT,6768991374
Belarus E27,375258905002
Belarus E24,375258247007
Belarus E24,375258247027
Qatar CT5,97477928847
Lesotho AT,26622317928
Albania ET29,355697421110
Belarus E24,375258247026
Eq Guinea T1,240222903323
Jordan CT54,962777244002
Senegal AT,221703593474
Lesotho AT,26622785358
Cuba AT,5365977999
Guinea AT,224628963138
Aruba AT,2975989110
Mali CT22,22363530985
Cuba AT,5336280048
Kenya AT,254703049000
Malawi AT3,265884952103
Morocco AT,212643072321
Morocco AT,212644184638
Switzerland AT1,41742870328
Haiti AT,50931402698
Jamaica AT,18767709357
Cuba AT,5347418692
Western Samao AT,6857797131
Switzerland E2,4174380401
Tunisia AV17,21658500321
Tunisia AV17,21658500556
Equatorial Guinea AT,240555903098
Aruba AT,2975987185
Haiti CT34,50998136753
Tonga AT,6768888880
Zimbabwe AT,263772426891
Equatorial Guinea AT,240222223615
Sierra Leone AT1,23230221510
Cuba E2,5317307602
Haiti CT34,50998136757
DR Congo AT,243808500600
Moldova AT,37362060811
Albania AT,355696511418
Switzerland AT1,41742905684
DR Congo AT,243900609445
Ascension Islands AT,247019055
Macedonia AT,38977024186
Western Samao AT,68501994794
Moldova AT,37362060828
Switzerland AT1,41742973963
Zambia AT,260955588518
Montenegro AV2,382680700120
Moldova AT,37362060589
Jordan AT1,962770526898
Botswana AT1,22671415150
Albania AT,355694875547
Albania CT25,355666107427
Tonga AT,6768991279
DR Congo AT,243814031390
Zambia AT,260979334992
Cuba AV140,5333227075
Morocco AT,212626864883
Monaco AT,37744002136
Zambia AT,260977813515
Cuba AT,5352416234
Switzerland AT1,41742297486
Switzerland E2,4174380445
Mali CT58,22365951109
Tunisia AT,21644664339
Madagascar AV11,261321351780
Mali CT65,22371215568
Grenada AT,14734096290
Maldives AT,9606620044
Tunisia AV17,21658500472
Jamaica AT,18762849050
Switzerland AT1,41742773246
Jordan CT41,962799870986
Belarus AT,375443581403
Mali CT42,22361264129
Aruba AT,2975989340
Qatar CT27,97477629835
Cuba AT,5354990590
Switzerland AT1,41742653809
Switzerland AT1,41742676705
Malawi AT,265884443389
Grenada AT,14734096254
Moldova AT,37362060436
Cayman Islands AT,13456406440
Albania AT,355692006091
Qatar CT10,97477636468
Guinea AT,224624303801
Switzerland AT1,41742828315
Tonga AT,6768991277
Gambia AT,2202337784595
Seychelles AT,248991201
Guinea AT,224621895723
Tunisia AV17,21658500506
Belarus AT,375443578597
Guinea AT,224628099396
Switzerland E1,4174352452
Guatemala AT,50223021302
DR Congo AT,243813347570
Mali CT31,22364261145
Albania AT,355696953644
Lithuania P1,37065065576
Cayman Islands AT,13459255723
Lesotho AT,26622312696
Macedonia AT,38977689042
Mali AT,22376550303
Malawi AT,265995450138
Bosnia AT,38765481179
Equatorial Guinea AT,240556012299
Jordan CT48,962797600546
Burundi AT,25789771270
Tunisia AT,21698332891
Zimbabwe AT,263783063572
Moldova AT,37368703731
Mali CT30,22360956874
Switzerland AT1,41742842985
Somalia AT,25295703661
Montenegro AT,382680980431
Mali CT83,22370023616
Switzerland E1,4174352403
Chad CT1,23590106649
Moldova AT,37362060820
Switzerland E2,4174380473
Algeria CT41,213540554677
Mali CT21,22363142696
Tonga AT,6768991276
Tunisia AV10,21629908406
Botswana AT1,26772704487
Senegal AT,221703593490
Mali CT48,22361242233
Switzerland E1,4174352436
Turks & Caicos AV1,16494339837
Mali CT87,22376410055
Tunisia AV17,21658500376
Bosnia AT,38765879916
Algeria CT30,213554933622
Equatorial Guinea AT,240902258746
Guatemala AT,50277418063
Mali CT8,22389846981
Switzerland E2,4174380419
Chad AV30,23560002213
Trinidad AT,18683376464
Aruba AT,2975988642
Chad CT24,23592492140
Switzerland AT1,41742221318
Morocco AT,212661823689
Swaziland AT,26876128651
Swaziland AT,26876983714
Malawi AT,265888893202
Tunisia AV17,21658500732
Aruba AT,2975988549
Morocco AT,212672655851
Morocco ET6,212622377793
Qatar CT20,97430681064
Somalia CT4,25285952416
Equatorial Guinea AT,240222695557
Eritrea AV5,2917240238
Gambia AT,2202337784387
Guinea AT,224628533960
Moldova AT,37362060823
Montenegro ET6,382662491924
Monaco AT,37744002145
Mali CT84,22373305937
Switzerland AT1,41742351365
Markhor AT,26772400155
Albania AT,355694982244
Ascension Islands AT,247344055
Lesotho AT,26622316024
Switzerland AT1,41742444527
Guinea AT,224624027989
Lesotho AT,26622500844
Jamaica AT,18769296500
Montenegro ET4,382686031926
Switzerland AT1,41742738314
Malawi AV7,265883500307
Bulgaria AT,359873012191
Ascension Islands AT,247931469
Mali CT42,22361263211
Mali CT65,22371219895
Grenada AT,14734096276
Bosnia AT,38766721182
Mali CT49,22361246456
Equatorial Guinea AT,240222154411
Jordan CT30,962790509983
Moldova AT,37362060588
Zimbabwe AT,263735274404
Mali CT49,22361248746
Switzerland AT1,41742115838
Switzerland E1,4174352432
Equatorial Guinea AT,240555242098
Poland P26,48123961198
Jordan CT55,962797784785
Tonga AT,6768991373
Algeria AV6,213540281026
Mali CT48,22361241140
Haiti AT,50937880252
Mali CT30,22360956875
Rwanda AT,250222111113
Cuba AT,5343606558
Zimbabwe AT,263783063555
Aruba AT,2975987217
Bosnia AV9,387671118966
Guinea AT,224622371524
Morocco AT,212655275767
Mali CT48,22361246698
CAR AT,23670257882
Chad CT1,23590106640
Switzerland E1,4174352451
Eritrea AV5,2917240366
Jordan CT20,962790516415
Belarus AT1,375443499473
Morocco CT93,212648008878
Morocco AT,212666205124
Switzerland AT1,41742166651
